model,year,price,transmission,mileage,fueltype,tax,mpg,enginesize,wiek_auta,przebieg_na_rok,automat,diesel,cena_na_1000_km,log_cena,log_przebieg,segment_silnika
 6 Series,2016,18737,Automatic,37868,Diesel,160,51.4,3.0,4,9467.0,1,1,494.7977183901975,9.838255457598512,10.54188811442097,2.6-3.0
 3 Series,2017,20498,Automatic,17521,Diesel,145,53.3,3.0,3,5840.333333333333,1,1,1169.9103932423948,9.928082599391509,9.77121251322631,2.6-3.0
 3 Series,2016,17298,Semi-Auto,27985,Hybrid,0,134.5,2.0,4,6996.25,0,0,618.1168483115955,9.758346166866458,10.239459664115659,1.6-2.0
 1 Series,2014,9460,Manual,53872,Diesel,30,65.7,2.0,6,8978.666666666666,0,1,175.6014256014256,9.154827662045925,10.894384703747138,1.6-2.0
 3 Series,2013,10850,Automatic,73271,Diesel,145,55.4,3.0,7,10467.285714285714,1,1,148.0804138062808,9.291920358968605,11.201933823082824,2.6-3.0
 X5,2015,23491,Automatic,43271,Diesel,205,47.9,2.0,5,8654.2,1,1,542.8809133137668,10.064372648053766,10.675261053551264,1.6-2.0
 2 Series,2018,16798,Manual,14534,Diesel,145,57.7,1.5,2,7267.0,0,1,1155.7726709783954,9.729015110685573,9.584314812992977,<=1.5
 3 Series,2019,23498,Automatic,9117,Diesel,145,54.3,2.0,1,9117.0,1,1,2577.3829110453,10.064670590127518,9.118005760773388,1.6-2.0
 5 Series,2016,17498,Semi-Auto,29823,Diesel,160,51.4,3.0,4,7455.75,0,1,586.7283640143513,9.76984186766621,10.303068717485317,2.6-3.0
 1 Series,2015,11950,Semi-Auto,67500,Diesel,20,67.3,2.0,5,13500.0,0,1,177.03703703703704,9.388486557359657,11.119897691565697,1.6-2.0
 X4,2016,21995,Automatic,38900,Diesel,145,54.3,2.0,4,9725.0,1,1,565.4241645244216,9.99857043378282,10.568775236216993,1.6-2.0
 1 Series,2016,13950,Semi-Auto,40000,Diesel,20,67.3,2.0,4,10000.0,0,1,348.75,9.543234787249512,10.596659732783579,1.6-2.0
 3 Series,2015,15195,Semi-Auto,56000,Diesel,145,56.5,2.0,5,11200.0,0,1,271.3392857142857,9.628721705350893,10.933124826700707,1.6-2.0
 5 Series,2014,15495,Semi-Auto,51565,Diesel,160,51.4,2.0,6,8594.166666666666,0,1,300.49452147774656,9.648272670221848,10.850617819561254,1.6-2.0
 X2,2019,23890,Semi-Auto,5743,Petrol,145,38.7,2.0,1,5743.0,0,0,4159.846769980846,10.081215240319855,8.65591111072806,1.6-2.0
 1 Series,2016,11498,Manual,68985,Diesel,20,68.9,2.0,4,17246.25,0,1,166.6739146191201,9.349928386183237,11.141658864441975,1.6-2.0
 3 Series,2018,17498,Semi-Auto,16149,Petrol,145,51.4,1.5,2,8074.5,0,0,1083.534584184779,9.76984186766621,9.689675328650802,<=1.5
 M2,2019,48898,Semi-Auto,25,Petrol,145,29.1,3.0,1,25.0,0,0,1955920.0,10.797491774831043,3.258096538021482,2.6-3.0
 5 Series,2017,24498,Semi-Auto,20657,Diesel,145,60.1,2.0,3,6885.666666666667,0,1,1185.9418114924722,10.10634676054763,9.935857932566579,1.6-2.0
 X1,2016,16998,Manual,13612,Diesel,125,60.1,2.0,4,3403.0,0,1,1248.7511019688511,9.740850969058572,9.518780497512473,1.6-2.0
 X5,2019,58898,Semi-Auto,10,Diesel,145,37.7,3.0,1,10.0,0,1,5889800.0,10.98356241320578,2.3978952727983707,2.6-3.0
 X4,2020,43898,Semi-Auto,2679,Petrol,145,26.9,3.0,0,2679.0,0,0,16385.964912280702,10.6896240399389,7.893572073504902,2.6-3.0
 1 Series,2016,18998,Manual,24997,Petrol,260,36.2,3.0,4,6249.25,0,0,760.0112013441613,9.852088989450127,10.126551100650167,2.6-3.0
 X5,2019,49998,Semi-Auto,7101,Diesel,145,37.7,3.0,1,7101.0,0,1,7040.980143641741,10.819738283610262,8.868131713503033,2.6-3.0
 2 Series,2015,19898,Semi-Auto,11711,Petrol,260,37.2,3.0,5,2342.2,0,0,1699.0863290923064,9.898374503149306,9.368369236201092,2.6-3.0
 5 Series,2017,23898,Semi-Auto,46954,Diesel,145,60.1,3.0,3,15651.333333333334,0,1,508.96622226008435,10.0815500524097,10.756944975238714,2.6-3.0
 M4,2019,45898,Semi-Auto,25,Petrol,145,34.0,3.0,1,25.0,0,0,1835920.0,10.734176822114557,3.258096538021482,2.6-3.0
 1 Series,2016,17898,Manual,26447,Petrol,300,35.3,3.0,4,6611.75,0,0,676.749725866828,9.792444253742804,10.182935820060806,2.6-3.0
 X1,2016,20998,Semi-Auto,26821,Petrol,160,44.8,2.0,4,6705.25,0,0,782.8940009693896,9.952182474074887,10.196977725270886,1.6-2.0
 1 Series,2017,15498,Manual,19217,Petrol,150,52.3,1.5,3,6405.666666666667,0,0,806.4734349794453,9.648466262323895,9.863602618837213,<=1.5
 i3,2017,19998,Automatic,41146,Hybrid,0,470.8,0.0,3,13715.333333333334,1,0,486.02537306178,9.903387547535795,10.62490629943787,<=1.5
 3 Series,2017,19998,Semi-Auto,24059,Diesel,150,53.3,3.0,3,8019.666666666667,0,1,831.2066170663785,9.903387547535795,10.08830598952867,2.6-3.0
 i3,2017,21898,Automatic,10839,Hybrid,0,470.8,0.0,3,3613.0,1,0,2020.297075375957,9.99415058743337,9.290998274993637,<=1.5
 3 Series,2019,26898,Semi-Auto,10707,Diesel,150,52.3,2.0,1,10707.0,0,1,2512.1882880358644,10.199807213383494,9.278746404640243,1.6-2.0
 3 Series,2019,23298,Semi-Auto,10785,Diesel,150,54.3,2.0,1,10785.0,0,1,2160.222531293463,10.056122798959722,9.286004275897172,1.6-2.0
 3 Series,2019,29998,Semi-Auto,10035,Petrol,145,41.5,2.0,1,10035.0,0,0,2989.3373193821626,10.308885991755306,9.213933907486313,1.6-2.0
 M4,2019,47898,Semi-Auto,5650,Petrol,145,32.5,3.0,1,5650.0,0,0,8477.522123893805,10.776829028873854,8.639587799629844,2.6-3.0
 2 Series,2019,23898,Automatic,6375,Diesel,145,61.4,2.0,1,6375.0,1,1,3748.705882352941,10.0815500524097,8.760296220470051,1.6-2.0
 4 Series,2019,30898,Semi-Auto,6123,Diesel,150,49.6,3.0,1,6123.0,0,1,5046.219173607708,10.338446735871996,8.719970756777574,2.6-3.0
 6 Series,2014,17898,Semi-Auto,64215,Diesel,160,49.6,3.0,6,10702.5,0,1,278.71992525110954,9.792444253742804,11.070007679811413,2.6-3.0
 X2,2019,27898,Semi-Auto,3770,Diesel,145,50.4,2.0,1,3770.0,0,1,7400.0,10.23631028065218,8.235095497258357,1.6-2.0
 X5,2018,36898,Automatic,33012,Petrol,150,29.1,4.4,2,16506.0,1,0,1117.7147703865262,10.51591262801771,10.404656702268806,>3.0
 3 Series,2017,19898,Semi-Auto,30824,Hybrid,140,134.5,2.0,3,10274.666666666666,0,0,645.5359460160913,9.898374503149306,10.336081328032545,1.6-2.0
 M4,2019,40950,Semi-Auto,19322,Petrol,150,34.0,3.0,1,19322.0,0,0,2119.345823413725,10.620107089281216,9.869051375215001,2.6-3.0
 X1,2017,17900,Manual,34625,Diesel,150,60.1,2.0,3,11541.666666666666,0,1,516.9675090252707,9.792555991828847,10.452360123939021,1.6-2.0
 4 Series,2015,13995,Manual,33755,Petrol,160,44.8,2.0,5,6751.0,0,0,414.6052436676048,9.546455401949554,10.426913458277857,1.6-2.0
 3 Series,2013,10200,Manual,56423,Petrol,200,40.4,2.0,7,8060.428571428572,0,0,180.77734257306417,9.230142999272362,10.940649878888015,1.6-2.0
 5 Series,2017,21440,Semi-Auto,34779,Diesel,150,62.8,2.0,3,11593.0,0,1,616.4639581356565,9.973013615184739,10.456797787908274,1.6-2.0
 5 Series,2016,18385,Semi-Auto,45356,Diesel,160,51.4,3.0,4,11339.0,0,1,405.3487961901402,9.819290393735372,10.72231979864831,2.6-3.0
 4 Series,2018,21840,Semi-Auto,10291,Diesel,150,65.7,2.0,2,5145.5,0,1,2122.242736371587,9.991498429858842,9.239122173401634,1.6-2.0
 3 Series,2015,16480,Semi-Auto,57377,Diesel,165,51.4,3.0,5,11475.4,0,1,287.22310333408853,9.709902803463462,10.957416233577598,2.6-3.0
 5 Series,2016,15485,Semi-Auto,50492,Diesel,30,62.8,2.0,4,12623.0,0,1,306.6822466925454,9.647627092407303,10.829589991794276,1.6-2.0
 5 Series,2019,26798,Semi-Auto,16128,Diesel,145,60.1,2.0,1,16128.0,0,1,1661.5823412698412,10.196082536848554,9.688374172917182,1.6-2.0
 3 Series,2019,32995,Manual,612,Diesel,145,54.3,2.0,1,612.0,0,1,53913.39869281046,10.404111313817522,6.418364935936212,1.6-2.0
 4 Series,2016,23990,Semi-Auto,22254,Petrol,200,41.5,3.0,4,5563.5,0,0,1078.008447919475,10.08539235583374,10.010321981449955,2.6-3.0
 2 Series,2016,21490,Semi-Auto,20348,Petrol,200,39.8,3.0,4,5087.0,0,0,1056.1234519363084,9.975342989636555,9.920787049614189,2.6-3.0
 X3,2019,39500,Semi-Auto,1704,Diesel,145,54.3,2.0,1,1704.0,0,1,23180.75117370892,10.584055950889214,7.4413203897176174,1.6-2.0
 X3,2019,39500,Semi-Auto,105,Diesel,145,54.3,2.0,1,105.0,0,1,376190.4761904762,10.584055950889214,4.663439094112067,1.6-2.0
 X3,2019,36900,Semi-Auto,2367,Diesel,145,54.3,2.0,1,2367.0,0,1,15589.3536121673,10.515966830028619,7.769800996003896,1.6-2.0
 X2,2018,23900,Semi-Auto,3391,Diesel,145,61.4,2.0,2,1695.5,0,1,7048.068416396343,10.081633737919603,8.129174996911793,1.6-2.0
 3 Series,2018,20000,Semi-Auto,17892,Diesel,145,60.1,2.0,2,8946.0,0,1,1117.81801922647,9.903487552536127,9.792164853891862,1.6-2.0
 X7,2019,74990,Semi-Auto,9200,Diesel,145,31.4,3.0,1,9200.0,0,1,8151.08695652174,11.225110050295434,9.127067452782361,2.6-3.0
 X5,2019,54900,Semi-Auto,10,Diesel,150,37.7,3.0,1,10.0,0,1,5490000.0,10.913268627497622,2.3978952727983707,2.6-3.0
 X1,2017,17790,Semi-Auto,36885,Diesel,125,60.1,2.0,3,12295.0,0,1,482.30988206588046,9.786391780659882,10.51558735424275,1.6-2.0
 6 Series,2019,32000,Semi-Auto,2500,Petrol,150,42.8,2.0,1,2500.0,0,0,12800.0,10.373491181781864,7.824445930877619,1.6-2.0
 X1,2017,21998,Semi-Auto,5020,Diesel,145,60.1,2.0,3,1673.3333333333333,0,1,4382.071713147411,9.998706819117062,8.521384396034705,1.6-2.0
 1 Series,2016,13998,Manual,19188,Diesel,20,70.6,1.5,4,4797.0,0,1,729.5184490306442,9.546669741249485,9.862092477169742,<=1.5
 1 Series,2019,16500,Manual,5450,Diesel,145,72.4,1.5,1,5450.0,0,1,3027.5229357798166,9.711115659888671,8.603554357064281,<=1.5
 3 Series,2019,34000,Semi-Auto,4650,Diesel,145,47.9,3.0,1,4650.0,0,1,7311.827956989247,10.4341158035983,8.444837529224097,2.6-3.0
 5 Series,2019,29000,Semi-Auto,4727,Diesel,145,62.8,2.0,1,4727.0,0,1,6134.969325153374,10.275051108968611,8.461257559085935,1.6-2.0
 3 Series,2019,32990,Semi-Auto,5400,Diesel,145,49.6,2.0,1,5400.0,0,1,6109.259259259259,10.403959764222627,8.594339400592892,1.6-2.0
 3 Series,2019,30000,Manual,5385,Diesel,145,54.3,2.0,1,5385.0,0,1,5571.030640668524,10.308952660644293,8.591558273371545,1.6-2.0
 7 Series,2016,33000,Semi-Auto,18190,Petrol,200,40.4,3.0,4,4547.5,0,0,1814.1836173721824,10.404262840448617,9.808682245262217,2.6-3.0
 3 Series,2019,35000,Semi-Auto,7685,Diesel,145,48.7,2.0,1,7685.0,0,1,4554.326610279766,10.46310334047155,8.94715577112479,1.6-2.0
 1 Series,2017,14898,Manual,28133,Diesel,145,65.7,2.0,3,9377.666666666666,0,1,529.556037393808,9.608982254736222,10.24473408831764,1.6-2.0
 5 Series,2019,29998,Semi-Auto,5000,Diesel,145,62.8,2.0,1,5000.0,0,1,5999.6,10.308885991755306,8.517393171418904,1.6-2.0
 4 Series,2019,28898,Semi-Auto,5000,Petrol,145,48.7,2.0,1,5000.0,0,0,5779.6,10.271527667553556,8.517393171418904,1.6-2.0
 3 Series,2019,26498,Semi-Auto,16151,Diesel,145,48.7,2.0,1,16151.0,0,1,1640.6414463500712,10.184824537428069,9.689799159992674,1.6-2.0
 X5,2014,18998,Automatic,84512,Diesel,205,47.9,2.0,6,14085.333333333334,1,1,224.7964786065884,9.852088989450127,11.344660647666005,1.6-2.0
 1 Series,2013,6998,Manual,57125,Petrol,150,49.6,1.6,7,8160.714285714285,0,0,122.50328227571116,8.853379672927634,10.953014633513746,1.6-2.0
 X2,2018,22898,Semi-Auto,21150,Petrol,145,38.7,2.0,2,10575.0,0,0,1082.647754137116,10.038804849483757,9.959442464680574,1.6-2.0
 3 Series,2016,18898,Automatic,13493,Petrol,160,44.1,2.0,4,3373.25,1,0,1400.5780775216779,9.846811375342572,9.510000421187371,1.6-2.0
 X1,2017,19498,Automatic,27490,Diesel,145,57.6,2.0,3,9163.333333333334,1,1,709.2761004001455,9.878067175189218,10.221613957361983,1.6-2.0
 5 Series,2019,29898,Semi-Auto,7730,Diesel,145,60.1,2.0,1,7730.0,0,1,3867.7878395860284,10.30554686750946,8.952993499320474,1.6-2.0
 1 Series,2019,25898,Manual,3000,Petrol,145,41.5,1.5,1,3000.0,0,0,8632.666666666666,10.161921024628786,8.006700845440367,<=1.5
 3 Series,2019,29998,Manual,5000,Diesel,145,54.3,2.0,1,5000.0,0,1,5999.6,10.308885991755306,8.517393171418904,1.6-2.0
 3 Series,2018,21898,Semi-Auto,6425,Petrol,145,48.7,2.0,2,3212.5,0,0,3408.2490272373543,9.99415058743337,8.768107539675803,1.6-2.0
 X3,2019,53898,Semi-Auto,6520,Petrol,145,24.8,3.0,1,6520.0,0,0,8266.564417177915,10.894848650457261,8.782783017393202,2.6-3.0
 3 Series,2019,23898,Automatic,11603,Diesel,145,52.3,2.0,1,11603.0,1,1,2059.6397483409464,10.0815500524097,9.359105145241294,1.6-2.0
 1 Series,2019,19598,Semi-Auto,11308,Diesel,145,67.3,2.0,1,11308.0,0,1,1733.1093031482137,9.883182799195763,9.333354147871328,1.6-2.0
 1 Series,2019,18998,Semi-Auto,10974,Diesel,145,48.7,2.0,1,10974.0,0,1,1731.1827956989248,9.852088989450127,9.303375237943373,1.6-2.0
 1 Series,2016,15498,Semi-Auto,35340,Diesel,30,65.7,2.0,4,8835.0,0,1,438.5398981324278,9.648466262323895,10.472799042021169,1.6-2.0
 4 Series,2019,29990,Semi-Auto,10013,Diesel,145,49.6,3.0,1,10013.0,0,1,2995.1063617297514,10.308619271743055,9.211739392889891,2.6-3.0
 4 Series,2019,29990,Semi-Auto,6644,Diesel,145,49.6,3.0,1,6644.0,0,1,4513.847080072245,10.308619271743055,8.801619971147346,2.6-3.0
 1 Series,2019,33500,Semi-Auto,5354,Diesel,145,48.7,2.0,1,5354.0,0,1,6257.004109077326,10.419300717813158,8.585785982881848,1.6-2.0
 6 Series,2018,28495,Semi-Auto,21525,Diesel,145,49.6,3.0,2,10762.5,0,1,1323.8095238095239,10.2574839122691,9.977016785824244,2.6-3.0
 X1,2015,16900,Semi-Auto,42530,Diesel,125,57.6,2.0,5,8506.0,0,1,397.3665647778039,9.735068900911164,10.657988500785741,1.6-2.0
 5 Series,2019,25500,Automatic,1032,Diesel,145,65.7,2.0,1,1032.0,1,1,24709.302325581393,10.146433731146518,6.940222469119639,1.6-2.0
 X2,2018,23750,Semi-Auto,15093,Diesel,145,58.9,2.0,2,7546.5,0,1,1573.5771549725039,10.075337809462788,9.622052592844813,1.6-2.0
 3 Series,2019,26390,Semi-Auto,5288,Diesel,145,57.7,2.0,1,5288.0,0,1,4990.544629349471,10.18074042949737,8.57338447106598,1.6-2.0
 4 Series,2019,25000,Semi-Auto,10996,Diesel,145,60.1,2.0,1,10996.0,0,1,2273.5540196435068,10.126631103850338,9.305377787310935,1.6-2.0
 1 Series,2019,18990,Manual,6615,Diesel,145,70.6,1.5,1,6615.0,0,1,2870.7482993197277,9.85166780380633,8.797246236703527,<=1.5
 1 Series,2019,18900,Manual,5379,Diesel,145,70.6,1.5,1,5379.0,0,1,3513.6642498605693,9.846917201047734,8.59044365315583,<=1.5
 M3,2017,38000,Semi-Auto,14894,Petrol,300,34.0,3.0,3,4964.666666666667,0,0,2551.3629649523295,10.545341438708522,9.608780865147382,2.6-3.0
 X2,2019,23000,Semi-Auto,929,Petrol,145,40.4,2.0,1,929.0,0,0,24757.804090419806,10.043249494911286,6.835184586147301,1.6-2.0
 3 Series,2017,19990,Semi-Auto,25212,Diesel,145,62.8,2.0,3,8404.0,0,1,792.8764080596542,9.902987427494446,10.135115013498648,1.6-2.0
 X4,2019,44000,Semi-Auto,3253,Petrol,145,26.9,3.0,1,3253.0,0,0,13525.976022133415,10.691944912900398,8.087640287778983,2.6-3.0
 4 Series,2019,27000,Semi-Auto,1400,Diesel,145,65.7,2.0,1,1400.0,0,1,19285.714285714286,10.203592144986466,7.244941546337007,1.6-2.0
 1 Series,2019,34990,Semi-Auto,4020,Diesel,145,48.7,2.0,1,4020.0,0,1,8703.980099502489,10.462817585361734,8.299285906897275,1.6-2.0
 X1,2019,28500,Manual,105,Diesel,145,68.9,2.0,1,105.0,0,1,271428.5714285714,10.257659366256743,4.663439094112067,1.6-2.0
 X1,2019,31490,Manual,105,Diesel,145,60.1,2.0,1,105.0,0,1,299904.7619047619,10.357425314095071,4.663439094112067,1.6-2.0
 X1,2019,30900,Semi-Auto,678,Diesel,145,65.7,2.0,1,678.0,0,1,45575.22123893805,10.338511462885837,6.520621127558696,1.6-2.0
 X1,2016,19850,Semi-Auto,14542,Diesel,125,60.1,2.0,4,3635.5,0,1,1365.0116902764407,9.895959286115337,9.58486505717771,1.6-2.0
 X1,2016,18490,Manual,19064,Diesel,125,60.1,2.0,4,4766.0,0,1,969.8908938313051,9.82498532438117,9.855609472291665,1.6-2.0
 5 Series,2018,27990,Semi-Auto,18327,Diesel,145,60.1,3.0,2,9163.5,0,1,1527.2548698641347,10.2396025825095,9.816185224133331,2.6-3.0
 X1,2019,22500,Manual,1272,Petrol,145,54.3,1.5,1,1272.0,0,0,17688.67924528302,10.021270588192511,7.149131598557407,<=1.5
 X4,2018,34000,Semi-Auto,935,Diesel,145,42.8,2.0,2,467.5,0,1,36363.63636363636,10.4341158035983,6.841615476477592,1.6-2.0
 X1,2016,19000,Semi-Auto,15605,Diesel,125,60.1,2.0,4,3901.25,0,1,1217.5584748478052,9.852194258148577,9.655410734676707,1.6-2.0
 1 Series,2019,25490,Semi-Auto,5379,Petrol,145,39.8,3.0,1,5379.0,0,0,4738.799033277562,10.146041497370161,8.59044365315583,2.6-3.0
 X3,2016,21000,Semi-Auto,15989,Diesel,145,54.3,2.0,4,3997.25,0,1,1313.40296453812,9.95227771670556,9.679718805828,1.6-2.0
 X3,2016,19490,Semi-Auto,43688,Diesel,145,54.3,2.0,4,10922.0,0,1,446.11792711957514,9.877656792501606,10.68485163315069,1.6-2.0
 2 Series,2018,16998,Manual,12792,Diesel,150,51.4,2.0,2,6396.0,0,1,1328.7992495309568,9.740850969058572,9.456653425317034,1.6-2.0
 3 Series,2017,20898,Semi-Auto,17131,Diesel,150,64.2,2.0,3,5710.333333333333,0,1,1219.8937598505634,9.947408739594056,9.748703338735261,1.6-2.0
 X4,2019,33898,Semi-Auto,10792,Diesel,150,42.8,2.0,1,10792.0,0,1,3141.0303928836174,10.431111294577999,9.286653054825347,1.6-2.0
 X3,2017,24500,Semi-Auto,12674,Diesel,145,54.3,2.0,3,4224.666666666667,0,1,1933.0913681552786,10.106428396532818,9.447386828459384,1.6-2.0
 2 Series,2019,22500,Semi-Auto,5058,Petrol,145,50.4,2.0,1,5058.0,0,0,4448.398576512455,10.021270588192511,8.528924114291936,1.6-2.0
 3 Series,2018,24990,Semi-Auto,13271,Diesel,150,53.3,3.0,2,6635.5,0,1,1883.0532740562128,10.126231023828998,9.493411831870281,2.6-3.0
 i8,2019,67500,Automatic,6000,Hybrid,140,141.2,1.5,1,6000.0,1,0,11250.0,11.119882876860622,8.699681400989514,<=1.5
 X1,2016,19295,Semi-Auto,13049,Diesel,125,57.6,2.0,4,3262.25,0,1,1478.657368380719,9.867601273971719,9.47654341275084,1.6-2.0
 2 Series,2015,14998,Semi-Auto,29809,Diesel,20,68.9,2.0,5,5961.8,0,1,503.13663658626587,9.615672137861335,10.302599186672117,1.6-2.0
 7 Series,2019,48898,Semi-Auto,5000,Petrol,145,34.5,3.0,1,5000.0,0,0,9779.6,10.797491774831043,8.517393171418904,2.6-3.0
 2 Series,2016,14998,Semi-Auto,32274,Petrol,125,51.4,1.5,4,8068.5,0,0,464.7084340335874,9.615672137861335,10.382048215714843,<=1.5
 1 Series,2013,10998,Semi-Auto,41501,Diesel,30,64.2,2.0,7,5928.714285714285,0,1,265.0056625141563,9.30546871706776,10.633496897828639,1.6-2.0
 3 Series,2016,13998,Manual,47274,Petrol,200,41.5,2.0,4,11818.5,0,0,296.10356644244195,9.546669741249485,10.763736893526659,1.6-2.0
 3 Series,2016,13498,Semi-Auto,45341,Diesel,0,74.3,2.0,4,11335.25,0,1,297.6996537350301,9.510296805303351,10.721989034248775,1.6-2.0
 X3,2015,16998,Semi-Auto,73312,Diesel,145,54.3,2.0,5,14662.4,0,1,231.8583587952859,9.740850969058572,11.202493225491926,1.6-2.0
 2 Series,2019,27500,Automatic,3286,Petrol,145,39.8,3.0,1,3286.0,1,0,8368.837492391965,10.221941283654663,8.097730573664219,2.6-3.0
 2 Series,2019,22000,Manual,3266,Petrol,145,52.3,1.5,1,3266.0,0,0,6736.068585425597,9.998797732340453,8.09162741160107,<=1.5
 2 Series,2019,22000,Manual,2560,Petrol,145,52.3,1.5,1,2560.0,0,0,8593.75,9.998797732340453,7.848153086199526,<=1.5
 2 Series,2019,21500,Manual,4067,Petrol,145,52.3,1.5,1,4067.0,0,0,5286.451930169658,9.975808214115753,8.31090675716845,<=1.5
 5 Series,2019,30000,Semi-Auto,5479,Petrol,145,50.4,2.0,1,5479.0,0,0,5475.451724767293,10.308952660644293,8.608860379942062,1.6-2.0
 5 Series,2019,36500,Semi-Auto,4971,Diesel,145,55.4,2.0,1,4971.0,0,1,7342.587004626836,10.505067539570582,8.511577452630602,1.6-2.0
 2 Series,2019,22990,Manual,3205,Petrol,145,52.3,1.5,1,3205.0,0,0,7173.166926677067,10.042814617757227,8.072779333169498,<=1.5
 3 Series,2019,32990,Semi-Auto,9503,Diesel,145,49.6,2.0,1,9503.0,0,1,3471.53530464064,10.403959764222627,9.159468041602427,1.6-2.0
 i8,2017,48898,Automatic,36127,Hybrid,0,134.5,1.5,3,12042.333333333334,1,0,1353.50292025355,10.797491774831043,10.494823466949388,<=1.5
 X1,2016,20900,Semi-Auto,15537,Petrol,165,44.8,2.0,4,3884.25,0,0,1345.176031408895,9.947504437952903,9.651043915510366,1.6-2.0
 2 Series,2016,15490,Manual,7390,Petrol,165,44.8,2.0,4,1847.5,0,0,2096.0757780784847,9.647949933410914,8.908018322784887,1.6-2.0
 1 Series,2019,21900,Manual,917,Petrol,150,44.8,1.5,1,917.0,0,0,23882.224645583425,9.994241915804592,6.822197390620491,<=1.5
 1 Series,2019,22900,Manual,969,Diesel,150,68.9,2.0,1,969.0,0,1,23632.61093911249,10.03889218954233,6.877296071497429,1.6-2.0
 7 Series,2019,47000,Semi-Auto,5113,Diesel,145,44.1,3.0,1,5113.0,0,1,9192.25503618228,10.757902880692196,8.539737155851132,2.6-3.0
 X3,2019,33990,Semi-Auto,11,Diesel,145,54.3,2.0,1,11.0,0,1,3090000.0,10.433821642690162,2.4849066497880004,1.6-2.0
 3 Series,2017,23500,Semi-Auto,21798,Diesel,145,49.6,3.0,3,7266.0,0,1,1078.0805578493441,10.06475570013225,9.989619376165415,2.6-3.0
 3 Series,2019,22000,Semi-Auto,10300,Diesel,145,55.4,2.0,1,10300.0,0,1,2135.922330097087,9.998797732340453,9.239996256883693,1.6-2.0
 X5,2019,52500,Semi-Auto,5597,Diesel,145,37.7,3.0,1,5597.0,0,1,9380.025013400034,10.868568448579715,8.630164670075398,2.6-3.0
 5 Series,2019,26000,Semi-Auto,12209,Diesel,145,62.8,2.0,1,12209.0,0,1,2129.5765418953233,10.165851817003619,9.41001056710475,1.6-2.0
 1 Series,2019,23000,Semi-Auto,1956,Diesel,145,60.1,2.0,1,1956.0,0,1,11758.691206543968,10.043249494911286,7.579167967396076,1.6-2.0
 3 Series,2019,24898,Semi-Auto,13125,Diesel,145,52.3,2.0,1,13125.0,0,1,1896.990476190476,10.122542757941732,9.482350275033667,1.6-2.0
 1 Series,2016,15498,Manual,20233,Diesel,30,62.8,2.0,4,5058.25,0,1,765.9763752285869,9.648466262323895,9.915119636765835,1.6-2.0
 1 Series,2017,14998,Semi-Auto,48972,Diesel,150,65.7,2.0,3,16324.0,0,1,306.2566364453157,9.615672137861335,10.799024404817064,1.6-2.0
 X5,2017,36898,Automatic,28193,Petrol,150,29.1,4.4,3,9397.666666666666,1,0,1308.7645869542084,10.51591262801771,10.246864468330871,>3.0
 7 Series,2019,46898,Semi-Auto,7200,Diesel,150,42.2,3.0,1,7200.0,0,1,6513.611111111111,10.755730309601852,8.881975184248867,2.6-3.0
 M5,2019,62898,Semi-Auto,4200,Petrol,150,26.9,4.4,1,4200.0,0,0,14975.714285714284,11.049269645680628,8.343077871169383,>3.0
 4 Series,2016,21898,Semi-Auto,10000,Diesel,160,52.3,3.0,4,2500.0,0,1,2189.8,9.99415058743337,9.210440366976517,2.6-3.0
 2 Series,2018,21498,Semi-Auto,1749,Diesel,145,47.1,2.0,2,874.5,0,1,12291.595197255574,9.975715186533009,7.4673710669175595,1.6-2.0
 3 Series,2018,25990,Semi-Auto,8344,Diesel,145,53.3,3.0,2,4172.0,0,1,3114.813039309684,10.165467127635536,9.029417836095936,2.6-3.0
 X6,2019,64900,Semi-Auto,7200,Diesel,145,33.2,3.0,1,7200.0,0,1,9013.888888888889,11.080602902692181,8.881975184248867,2.6-3.0
 4 Series,2020,27490,Semi-Auto,100,Diesel,145,60.1,2.0,0,100.0,0,1,274900.0,10.221577581159291,4.61512051684126,1.6-2.0
